DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Night,2705,-0.8076601594918003,-1.5087629598872094,0.6643092590649446,-2.794429718887557,-0.27211045876359236,-6.894483555526796,CCA,0.9997504380928899,2.4956190711011676e-4,0.9999999999998594,0.0054809963861781755,depletolite,315706572.9414453,266845666.24663085,131327275.45453902,320866612.9774337,320549289.15578127,334193073.30292,1592,"13-Keto-9Z,11E-octadecadienoic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H23N,Bad quality,16,23,1,0,0,0,-1.25,95.925,2,"InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)/b9-7-,15-12+",uncharacterized,NA,NA
Night,2722,-6.681148869102223,-5.584786170962042,-7.128030398235628,-7.2407113689459335,0.4643197508119616,0,CCA,0.9999999999843099,1.5690108317757213e-11,0.9999999999998594,6.148261440584906e-10,depletolite,102618.63064843658,47994.13367968722,139878.49787695185,151241.6170078137,51832.084718750135,1000,1675,17-Phenyltrinorprostaglandin F2.alpha. cyclohexylamide,2,Monoalkylamines,0.99,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C15H35N2O6,Good,15,35,2,6,0,0,-1.1333333333333337,92.60000000000001,2,"InChI=1S/C29H43NO4/c31-24(18-17-22-11-5-3-6-12-22)19-20-26-25(27(32)21-28(26)33)15-9-1-2-10-16-29(34)30-23-13-7-4-8-14-23/h1,3,5-6,9,11-12,19-20,23-28,31-33H,2,4,7-8,10,13-18,21H2,(H,30,34)/b9-1-,20-19+/t24-,25+,26+,27-,28+/m0/s1",CHON,NA,NA
Night,2746,-3.6680858554736124,-2.1943656672997216,-4.38776850431694,-3.5629783811448985,-4.695270323102429,-4.505198345982219,CCA,0.9998542268350705,1.457731649294225e-4,0.9999999999998594,0.0033398060327091686,depletolite,57888800.86683202,84565922.33114454,100306392.56383406,68649966.37102745,112198725.66415825,129587504.09748638,1140,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14",1,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H30O3,Good,18,30,0,3,0,0,-1.333333333333333,98.29999999999998,1,N/A,CHO,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)",LUZSWWYKKLTDHU-UHFFFAOYSA-N
Night,2759,-2.6039225304933993,0.35098190791745826,-1.5935692434890723,-0.8762475494142838,-0.494578809897591,0.3964513019794741,CCA,0.9985149849210678,0.0014850150789321695,0.9999999999998594,0.024495924284554823,depletolite,8687616.850710938,2394594.1733593913,12631802.894546703,3038369.851578127,3185236.9405703144,3058862.650414074,-1,15-OxoEDE,2,Carboxylic acid derivatives,0.88,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C22H32O9,Good,22,32,0,9,0,0,-0.6363636363636367,78.43636363636364,2,N/A,CHO,"InChI=1S/C22H32O9/c1-11-6-14-21(9-28-12(2)23,7-13(11)30-15(24)8-19(3,4)27)20(5)17(26)16(25)18(31-14)22(20)10-29-22/h6,13-14,16-18,25-27H,7-10H2,1-5H3",OJBCMLLFVXXDGS-UHFFFAOYSA-N
Night,2832,-4.08327591292543,-5.021628698946411,-3.5076669886139666,-2.6329838288998992,-4.141840394680116,-3.105936533784389,CCA,0.9998479333463466,1.520666536533709e-4,0.9999999999998594,0.0034720150978598393,depletolite,7974536.20024999,13672159.318468763,6024906.238921875,1973283.3812734308,7402625.127328101,4267648.670710934,-1,"1,4-Anhydroerythritol",2,Monocarboxylic acids and derivatives,0.86,CHEMONTID:0001137,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001137,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,NA,NA,NA,NA,C15H18NO4,Low probability,15,18,1,4,0,0,-0.4666666666666668,73.6,2,"InChI=1S/C4H8O3/c5-3-1-7-2-4(3)6/h3-6H,1-2H2/t3-,4+",uncharacterized,"InChI=1S/C15H18NO4/c1-3-4-10-13(14(17)19-2)16-15(18)20-11-12-8-6-5-7-9-12/h3,5-9,13H,10-11H2,1-2H3,(H,16,18)",FMEIOHCOWCQRDA-UHFFFAOYSA-N
Night,2942,-6.872781672203133,-5.895745981917717,-9.74522452640304,-15.151805043270032,-7.140820291275456,-5.561494474351471,CCA,0.9999999999972453,2.7546978667423116e-12,0.9999999999998594,1.6316357298489857e-10,depletolite,117196.17483593817,59538.294148437824,858232.3820781226,36403891.095388524,141124.07271484408,47225.510089843374,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.92,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C20H39NO5,Good,20,39,1,5,0,0,-1.2999999999999998,97.35,3,N/A,CHON,"InChI=1S/C20H39NO5/c1-5-6-7-8-9-10-11-12-13-17(22)14-20(25)26-18(15-19(23)24)16-21(2,3)4/h17-18,22H,5-16H2,1-4H3",DOFFCMLMRQLXPK-UHFFFAOYSA-N
Night,2978,-9.200268859175091,-7.609235572334762,-7.063083530262422,-9.649120997346378,-9.285217876738718,-3.8954250253831746,CCA,0.9999999999988607,1.1392968932247014e-12,0.9999999999998594,1.502996197087392e-10,depletolite,588243.1719414052,195257.69191991855,5351666.406875056,16189251.57159951,623920.2727304667,506619.1026640681,-1,Adipoyl-L-carnitine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C20H39NO5,Good,20,39,1,5,0,0,-1.2999999999999998,97.35,2,"InChI=1S/C13H23NO6/c1-14(2,3)9-10(8-12(17)18)20-13(19)7-5-4-6-11(15)16/h10H,4-9H2,1-3H3,(H-,15,16,17,18)/t10-/m1/s1",CHON,NA,NA
Night,2987,-2.521896303891712,-1.6562689985519232,-5.00059472442472,-3.4602844154402153,-2.4833758503519743,-2.5194453210387935,CCA,0.9992043299784983,7.956700215016738e-4,0.9999999999998594,0.014880702517956017,depletolite,2916679.6874765344,1154252.2692070142,2613374.330851526,5151275.583531184,2353191.936964879,2460715.639414045,1626,Organoheterocyclic compounds#Lipids and lipid-like molecules,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C22H41NO9,Good,22,41,1,9,0,0,-0.9090909090909092,86.2090909090909,3,N/A,CHON,"InChI=1S/C22H41NO9/c1-3-5-7-9-11-16(25)29-14-18(31-17(26)12-10-8-6-4-2)32-22-19(23)21(28)20(27)15(13-24)30-22/h15,18-22,24,27-28H,3-14,23H2,1-2H3",JMAFGJJANUJWSD-UHFFFAOYSA-N
Night,2996,-5.96697675582643,6.054398073583462,0,-1.75561730577093,5.098252834117447,4.367693856250264,CCA,0.9999999999789201,2.1079927956723294e-11,0.9999999999998594,6.745702235470662e-10,depletolite,62551.68123241779,1000,1000,151331.5180507837,1000,1000,4645,Lipids and lipid-like molecules,3,Carbonyl compounds,0.84,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C11H20O2,Good,11,20,0,2,0,0,-1.4545454545454541,101.75454545454545,3,N/A,CHO,"InChI=1S/C11H20O2/c1-2-3-4-5-6-7-10-8-9-11(12)13-10/h10H,2-9H2,1H3",PHXATPHONSXBIL-UHFFFAOYSA-N
Night,2997,-4.024319082672425,-5.034533671362983,-1.9429452563257845,-1.4937228792015045,-3.95622292870063,-3.4724835566792853,CCA,0.9998717523521443,1.2824764785572844e-4,0.9999999999998594,0.002965420488812658,depletolite,17922422.462851603,42512312.088988245,18216496.79394917,3549053.526574215,16069949.289167993,9517261.316999992,550,Lipids and lipid-like molecules#Organic oxygen compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C19H28N6O9,Low probability,19,28,6,9,0,0,0.42105263157894735,48.3,3,N/A,uncharacterized,NA,NA
Night,2999,-8.947559553344036,0,-3.03418776834714,0,0,0,CCA,0.9999999999927978,7.202296367313883e-12,0.9999999999998594,3.5922078620893636e-10,depletolite,493723.51649219176,1000,1302440.785875,1000,1000,1000,1026,NCGC00384853-01_C39H62O16_20-Oxopregn-16-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->4)-[beta-D-glucopyranosyl-(1->2)]-beta-D-glucopyranoside,2,Alcohols and polyols,1,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C30H50O13,Low probability,30,50,0,13,0,0,-0.7999999999999998,83.1,2,"InChI=1S/C39H62O16/c1-16(42)21-7-8-22-20-6-5-18-13-19(9-11-38(18,3)23(20)10-12-39(21,22)4)51-37-34(55-36-31(48)29(46)27(44)24(14-40)52-36)32(49)33(25(15-41)53-37)54-35-30(47)28(45)26(43)17(2)50-35/h7,17-20,22-37,40-41,43-49H,5-6,8-15H2,1-4H3/t17-,18?,19?,20?,22?,23?,24+,25+,26-,27+,28+,29-,30+,31+,32-,33+,34+,35-,36-,37+,38?,39?/m0/s1",uncharacterized,"InChI=1S/C30H50O13/c1-3-5-7-9-11-13-17(15-19(31)32)37-20(33)16-18(14-12-10-8-6-4-2)38-28-25(23(36)26-30(41-26)43-28)39-27-22(35)21(34)24-29(40-24)42-27/h17-18,21-30,34-36H,3-16H2,1-2H3,(H,31,32)",ACUBPUOFAZUJNO-UHFFFAOYSA-N
Night,3050,-0.6873943285198457,-0.02343788026581016,-0.20831307692439882,-1.0933789011162627,-0.6307945991803465,0.3187486027508807,CCA,0.9984758881391961,0.0015241118608039304,0.9999999999998594,0.024991535464456958,depletolite,36371846.67014851,21220973.390855506,20224963.911001965,41183921.57262111,30281549.797941413,16381209.895890616,-1,.alpha.-Methylcinnamic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H25O3P,Good,12,25,0,3,1,0,-2,117.3,2,"InChI=1S/C10H10O2/c1-8(7-10(11)12)9-5-3-2-4-6-9/h2-7H,1H3,(H,11,12)/b8-7+",CHOP,"InChI=1S/C12H25O3P/c1-2-3-4-5-6-7-8-9-10-11-12-15-16(13)14/h2-12H2,1H3/p+1",HNQZKSORBSIMCM-UHFFFAOYSA-O
Night,3078,-6.595467326149486,0,-7.28469462708138,-13.557305277078216,-5.575214605108678,-5.057391753998068,CCA,0.9999999999837691,1.6230899826822505e-11,0.9999999999998594,6.242056268399646e-10,depletolite,96701.56453515681,1000,155923.5061816413,12054676.185132701,47676.77035156302,33298.64932226626,21,Oleoyl-L-carnitine,2,Carboxylic acid derivatives,0.88,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C19H37NO5,Good,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001,2,"InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-/t23-/m1/s1",CHON,"InChI=1S/C19H37NO5/c1-5-6-7-8-9-10-11-12-16(21)13-19(24)25-17(14-18(22)23)15-20(2,3)4/h16-17,21H,5-15H2,1-4H3",ULWDPUHFMOBGFJ-UHFFFAOYSA-N
Night,3080,-4.792965461394278,-6.070461799875406,-1.9619474488632724,-1.608794116840846,-5.462424545558755,-4.090152227703267,CCA,0.999258610231962,7.413897680379377e-4,0.9999999999998594,0.014020782051608921,depletolite,14917042.586703137,51852140.99275384,16184436.964054666,2058741.9911718818,15280833.523289088,8484366.852503901,87,Benzenoids#Organic acids and derivatives#Phenylpropanoids and polyketides#Organoheterocyclic compounds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C17H40N2O11P,Good,17,40,2,11,1,0,-1,88.8,3,N/A,CHONP,NA,NA
Night,3107,-1.1190350708173697,-0.9841996926298292,-2.4742443361339608,-3.33043580722261,-2.159805400057907,-1.5395625487140323,CCA,0.9998347581967397,1.6524180326029942e-4,0.9999999999998594,0.0037499616140517517,depletolite,36678529.13896127,49266236.683703154,5048482.864078185,8036891.971312467,56484885.55953942,5201309.532312458,-1,Ile Tyr Lys,2,Aminoimidazoles,0.93,CHEMONTID:0001225,6,CHEMONTID:0002310,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000078;CHEMONTID:0002310;CHEMONTID:0001225,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Substituted imidazoles,Aminoimidazoles,NA,NA,C14H34N4O,Good,14,34,4,1,0,0,-1.4285714285714288,101.01428571428572,2,N/A,CHON,"InChI=1S/C14H34N4O/c1-13(2,5-11(7-15)8-16)19-14(3,4)6-12(9-17)10-18/h11-12H,5-10,15-18H2,1-4H3",VBGNKSVVJRNCBC-UHFFFAOYSA-N
Night,3124,-0.45313454895331606,0.4202259315914498,3.333350201586793,1.4599687948162463,-0.4995093631576502,-1.17026546602521,CCA,0.9973967950138609,0.002603204986139046,0.9999999999998594,0.03760642867150855,depletolite,485007.3500527346,375816.7242500005,3834420.2395585943,621797.6445292975,713705.5845761711,505852.75889648416,619,Mepanipyrim-2-hydroxypropyl,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C13H22N2O6,Good,13,22,2,6,0,0,-0.3076923076923075,69.06923076923076,2,"InChI=1S/C14H17N3O/c1-10-8-13(9-11(2)18)17-14(15-10)16-12-6-4-3-5-7-12/h3-8,11,18H,9H2,1-2H3,(H,15,16,17)",CHON,"InChI=1S/C13H22N2O6/c1-9(15-11(17)5-7-13(19)21-3)8-14-10(16)4-6-12(18)20-2/h9H,4-8H2,1-3H3,(H,14,16)(H,15,17)",DEFHMKMJJUUNJY-UHFFFAOYSA-N
Night,3184,-0.7795264435315249,-0.934532627385037,-1.2952794441118067,-1.6976562093842473,-2.063945662426903,0.05054933133533418,CCA,0.9986617614538795,0.0013382385461205408,0.9999999999998594,0.022562111026045415,depletolite,1369663.1463750037,349605.72254297195,4428653.675679722,400277.7993925798,885012.1817714834,239399.36756250053,3643,"Monolinolenin (9c,12c,15c)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C17H32N2O2,Good,17,32,2,2,0,0,-1.2941176470588234,97.18235294117646,2,"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3/b4-3-,7-6-,10-9-",CHON,"InChI=1S/C17H32N2O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(17(19)21)14-16(18)20/h14H,2-13H2,1H3,(H2,18,20)(H2,19,21)",IAISYKYNDVPZFY-UHFFFAOYSA-N
Night,3219,-8.710750369319895,-6.824283442085922,-9.413012808773422,-6.689160120403217,-8.562553158803167,-7.019108365582391,CCA,0.9999999999922566,7.743280569508304e-12,0.9999999999998594,3.824825404980703e-10,depletolite,418983.7176132912,113321.94371093813,681709.2784140771,103190.05455077758,378081.424222659,129706.62554687407,-1,Primary amines,N/A,Primary amines,0.98,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,C17H41N21O5,Low probability,17,41,21,5,0,0,1.8823529411764706,6.652941176470584,3,N/A,uncharacterized,NA,NA
Night,3248,-2.709008019082353,-3.391484454557139,-1.8025316219527396,-1.1554685562278608,-3.6686925483537407,-1.8994212940663788,CCA,0.9999563131475091,4.368685249086904e-5,0.9999999999998594,0.0010628756552014823,depletolite,2794948.4984843563,7323267.592248021,2744572.5230937465,759092.3745859326,7803493.646609403,1809880.112781249,87,Benzenoids#Organoheterocyclic compounds,3,Amines,0.89,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C13H25NO7,Good,13,25,1,7,0,0,-0.615384615384615,77.83846153846153,3,N/A,CHON,"InChI=1S/C13H25NO7/c1-8(16)20-12-10(18)9(17)11(19)13(7-15,21-12)5-3-2-4-6-14/h9-12,15,17-19H,2-7,14H2,1H3",HAZHHCWOHAQSQS-UHFFFAOYSA-N
Night,3294,-1.440235305876751,-0.28347383519568925,-0.9872460566193046,-0.6633267438264905,0.15271621771647279,0.05474325120835479,CCA,0.9966966733752625,0.003303326624737539,0.9999999999998594,0.04497519504425183,depletolite,6625987.632875,3610598.6951250085,4765448.521796871,5166820.489984366,3551978.45559377,3250800.4126406284,5592,Alprenolol,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C15H23NO2,Bad quality,15,23,1,2,0,0,-1.0666666666666664,90.69999999999999,1,"InChI=1S/C15H23NO2/c1-4-7-13-8-5-6-9-15(13)18-11-14(17)10-16-12(2)3/h4-6,8-9,12,14,16-17H,1,7,10-11H2,2-3H3",uncharacterized,"InChI=1S/C15H23NO2/c1-12(2)14(17)10-11-16-15(18)9-8-13-6-4-3-5-7-13/h3-7,12,14,17H,8-11H2,1-2H3,(H,16,18)",NYXVGHLJYYLPDT-UHFFFAOYSA-N
Night,3316,-4.0026547370107535,-3.2096088760060595,-3.597564159810301,-3.2132574701809955,-3.0278545527995777,-3.9011424298121518,CCA,0.9999434884037581,5.65115962418713e-5,0.9999999999998594,0.001361896853986016,depletolite,18461780.47891412,9393073.936953146,8585231.26787499,3592718.8647187473,5501003.457226576,7288960.267023423,933,Spectral Match to Leu-Leu from NIST14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H24N2O3,Good,12,24,2,3,0,0,-1,88.8,1,N/A,CHON,NA,NA
Night,3336,-9.246271764989373,-7.294149238077259,-1.2932943164019177,-1.8854343502877913,-11.312791494652236,-2.623303100327707,CCA,0.999999999998874,1.126060482487152e-12,0.9999999999998594,1.502996197087392e-10,depletolite,607302.6124218856,156948.69664062408,1183222.014066417,151763.03903905785,2543838.726503973,117555.13435155703,87,Phenylpropanoids and polyketides#Organoheterocyclic compounds#Lipids and lipid-like molecules,3,Pyrimidines and pyrimidine derivatives,0.98,CHEMONTID:0000075,4,CHEMONTID:0001346,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001346;CHEMONTID:0000075,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,C21H35N11O5,Good,21,35,11,5,0,0,0.38095238095238093,49.44285714285714,3,N/A,CHON,"InChI=1S/C21H35N11O5/c1-2-8-31(9-5-12(22)20(35)36)10-13-15(33)16(34)19(37-13)32-18-14(17(23)26-11-27-18)29-21(32)25-6-3-4-7-28-30-24/h11-13,15-16,19,33-34H,2-10,22H2,1H3,(H,25,29)(H,35,36)(H2,23,26,27)/p+1",IUYUFPCCIZCCIN-UHFFFAOYSA-O
Night,3355,-0.8672115200635852,2.5179744336874834,-1.368748948310244,-0.10353183394484068,0.7415890216169041,-0.8666811856382162,CCA,0.9992708520699449,7.291479300551199e-4,0.9999999999998594,0.01385252424209517,depletolite,5790124.264843752,10585483.829140633,5226846.115890618,3831660.8148281216,2263554.024687497,4990148.829078122,-1,N-Methyl-L-phenylalanine,2,Amines,0.85,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C11H15NO2,Good,11,15,1,2,0,0,-0.7272727272727275,81.02727272727273,2,"InChI=1S/C10H13NO2/c1-11-9(10(12)13)7-8-5-3-2-4-6-8/h2-6,9,11H,7H2,1H3,(H,12,13)/t9-/m0/s1",CHON,"InChI=1S/C11H15NO2/c1-3-9-4-6-10(7-5-9)12-8(2)11(13)14/h4-8,12H,3H2,1-2H3,(H,13,14)",YKEATFIVINLIDP-UHFFFAOYSA-N
Night,3377,-4.213528652132996,-4.477569750008297,-1.8200505491010188,-8.80997300893164,-1.3799731183893802,-2.205278145859673,CCA,0.9978633083433728,0.002136691656627267,0.9999999999998594,0.03247928161616846,depletolite,3365985.76159382,5007047.339988289,1262022.9507655983,448813.7324765645,832635.5196172292,1374110.5644531178,-1,Pyrimidines and pyrimidine derivatives,N/A,Pyrimidines and pyrimidine derivatives,0.96,CHEMONTID:0000075,4,CHEMONTID:0001346,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0001346;CHEMONTID:0000075,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,C21H30N10O7,Bad quality,21,30,10,7,0,0,0.6666666666666665,41.3,3,N/A,uncharacterized,"InChI=1S/C21H30N10O7/c22-12(1-2-16(23)32)18(34)29-13(3-10-6-25-8-27-10)19(35)30-14(4-11-7-26-9-28-11)20(36)31-15(21(37)38)5-17(24)33/h6-9,12-15H,1-5,22H2,(H2,23,32)(H2,24,33)(H,25,27)(H,26,28)(H,29,34)(H,30,35)(H,31,36)(H,37,38)",LEYMLQOPICPACC-UHFFFAOYSA-N
Night,3406,-5.150773631617017,-6.210257437282897,-2.3352916620654676,-0.4897121124964286,-5.233224476664581,-3.1853255336735864,CCA,0.9998699317297535,1.3006827024650885e-4,0.9999999999998594,0.0030036481828617984,depletolite,7238325.291511768,16972540.283093754,11431416.849179737,711776.3294003838,11942593.077007871,3756826.6365624713,87,Alkaloids and derivatives#Organoheterocyclic compounds#Organic acids and derivatives#Organic oxygen compounds,3,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H41N5O8,Bad quality,18,41,5,8,0,0,-0.5555555555555554,76.13333333333333,3,N/A,uncharacterized,NA,NA
Night,3424,-9.95672925785158,-9.307715418509478,-10.139209918348012,-10.014274871620843,-10.308624688648143,-5.239921784335629,CCA,0.9999999999990616,9.383364501312238e-13,0.9999999999998594,1.502996197087392e-10,depletolite,993743.1895663962,633726.0097773457,1127733.0745390747,1034182.3491015751,1268251.0931562623,1101977.24912499,88,Taurocholic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C25H44N9P2,Good,25,44,9,0,2,0,-1.08,91.08,2,"InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1",CHNP,NA,NA
Night,3432,-4.158974249575079,-0.8942633457986506,1.4852784699471762,-1.7180678111240075,-0.08522256406672803,-2.193562663767181,CCA,0.9999787053154909,2.1294684508999324e-5,0.9999999999998594,5.276240720888323e-4,depletolite,119125193.32007815,9607779.122531224,10369296.588718679,13174015.48387501,11334158.329250041,12000000.83178124,-1,4-NONYLPHENOL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C16H25N,Good,16,25,1,0,0,0,-1.375,99.4875,2,"InChI=1S/C15H24O.K/c1-2-3-4-5-6-7-8-11-14-12-9-10-13-15(14)16;/h9-10,12-13,16H,2-8,11H2,1H3;/q;+1/p-1",CHN,"InChI=1S/C16H25N/c1-4-7-13-17(14-8-5-2)16-12-10-9-11-15(16)6-3/h6,9-12H,3-5,7-8,13-14H2,1-2H3",AASOGQNLTLGHCB-UHFFFAOYSA-N
Night,3433,-1.5992719459724516,-2.20711659850483,-1.7027569643211007,-2.628144174459499,-0.8472928719452245,-1.5854186818484701,CCA,0.9984501929823839,0.0015498070176160946,0.9999999999998594,0.025335709620606692,depletolite,1262092.4205195163,2831354.991847679,3936907.566960926,5515383.949996193,903126.2315996154,783348.0315390655,2373,Organic acids and derivatives,3,Primary amines,1,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,C6H29N17O6,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,NA,NA
Night,3463,-3.4907662239772104,-2.673717651462572,-2.2109320150919394,-0.7141473245039877,-4.773114801209939,-4.420957988312724,CCA,0.9998032101044918,1.9678989550818323e-4,0.9999999999998594,0.004407389668908524,depletolite,5600131.2654179875,6249612.815759785,12634345.82867969,731387.3681259733,14159517.874589847,3423456.989919914,87,Benzenoids#Organoheterocyclic compounds,3,Guanidines,0.91,CHEMONTID:0000375,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0000375,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,NA,NA,NA,NA,C2H20N19O5,Bad quality,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,NA,NA
